Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201808,34900,"Napa, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,469550.000000,-0.1006,0.0419,1121.25000,-0.0824,-0.0652,392.46083574829975,0.0224,0.0301,19.0,0.0000,0.7273,0.3947,-0.3751,-0.3797,39.50,13.50,0.5192,16.50,0.7174,4.0,-0.6667,-0.5000,0.0,,,4.0,0.0000,1.0000,1.0,,-0.8333,20.0,0.0526,0.1765,0.0526,0.0526,-0.4928,-0.2653,0.2213,-0.1783,-0.2948,1,0
201808,13020,"Bay City, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,191500.000000,-0.0423,0.0216,1585.00000,0.0299,0.1654,132.82119437726000,-0.0028,-0.0246,19.5,-0.2200,-0.1136,0.1025,-0.1459,-0.7627,112.00,31.00,0.3827,66.00,1.4348,2.0,,-0.7500,0.0,,,0.0,-1.0000,-1.0000,6.0,-0.2500,0.7143,25.5,-0.2273,0.0000,0.3077,-0.0123,0.1486,-0.2211,-0.1786,-0.0686,-0.1441,0,0
201808,18740,"Coshocton, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,171625.000000,0.1076,0.1439,1841.00000,0.3936,0.5412,107.06437293478450,-0.1100,-0.1155,1.0,-0.8000,-0.7500,0.0000,-1.0000,,50.25,23.25,0.8611,-190.50,-0.7913,0.0,,,0.0,,,0.0,,,0.5,,,1.5,-0.7000,-0.6250,0.5000,0.5000,0.5000,-0.6075,0.7500,0.0000,2.0833,1,0
201808,27100,"Jackson, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,151757.500000,-0.0512,-0.2759,1278.00000,-0.1038,-0.2500,119.39266733152750,-0.0039,0.0044,17.5,0.0938,0.1667,0.1714,-0.0859,-0.1430,181.00,17.00,0.1037,13.25,0.0790,0.0,-1.0000,-1.0000,0.0,,,2.0,,,1.0,-0.5000,1.0000,18.5,0.0278,0.1935,0.0571,-0.0679,0.0238,-0.2059,-0.3380,-0.2821,-0.4343,0,0
201808,15260,"Brunswick, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,257500.000000,0.0302,0.1576,1128.50000,-0.0187,-0.0187,229.57178250970850,0.0419,0.1544,76.0,-0.0256,-0.0130,0.2302,-0.0551,-0.0669,79.00,-3.00,-0.0366,-29.50,-0.2719,18.0,-0.2500,-0.1818,0.0,,,18.0,0.1250,1.2500,0.0,-1.0000,,76.0,-0.0500,-0.0130,0.0000,-0.0256,0.0000,-0.1590,-0.0714,-0.2059,-0.0769,0,0
201808,10900,"Allentown-Bethlehem-Easton, PA-NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,169950.000000,-0.0134,0.0625,1353.75000,0.0295,0.0496,121.25510620915025,-0.0336,0.0273,81.0,-0.0581,-0.3864,0.3148,-0.2875,-0.0662,51.00,14.00,0.3784,-7.00,-0.1207,40.0,0.1111,-0.3103,0.0,,,28.0,0.0000,-0.0667,0.0,,-1.0000,81.0,-0.0581,-0.4130,0.0000,0.0000,-0.0455,0.0134,-0.1107,0.0896,0.4600,0,0
201808,22300,"Findlay, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,166900.000000,-0.1213,0.2719,1628.00000,-0.0452,0.0621,105.51062276576525,-0.0067,0.1115,12.0,0.5000,0.6000,0.4166,0.1109,0.5626,40.50,-13.50,-0.2500,-23.25,-0.3647,6.0,0.5000,2.0000,0.0,,,0.0,,,0.0,,-1.0000,12.0,0.5000,0.4118,0.0000,0.0000,-0.1333,0.5804,1.6282,0.1240,0.9595,0,0
201808,27700,"Jesup, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,129050.000000,0.0000,-0.9191,1133.00000,0.0000,-0.3518,113.85701676963800,0.0000,-0.8753,2.0,0.3333,1.0000,1.0000,0.0000,,24.50,20.00,4.4444,-494.00,-0.9527,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,2.0,0.3333,1.0000,0.0000,0.0000,0.0000,0.4255,15.7500,0.0152,7.3750,0,0
201808,30300,"Lewiston, ID-WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,209550.000000,0.0000,0.2022,1466.00000,0.0000,0.1566,129.78896103896100,0.1260,-0.0545,3.0,0.0000,0.5000,0.3333,,-0.5556,119.50,43.00,0.5621,99.50,4.9750,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,0.5000,0.0000,0.0000,0.0000,0.7136,0.6810,0.1471,0.1250,0,0
201808,35660,"Niles-Benton Harbor, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,285050.000000,0.0019,0.2226,1254.00000,-0.0184,0.0627,236.67195886399700,0.0831,0.2735,46.0,0.0222,-0.2203,0.1630,-0.3331,0.1319,95.25,14.75,0.1832,12.50,0.1511,4.0,-0.5000,0.0000,0.0,,,10.0,0.2500,-0.4444,0.0,,,46.0,0.0222,-0.2203,0.0000,0.0000,0.0000,-0.0328,-0.1291,0.0137,0.1385,0,0
201808,27220,"Jackson, WY-ID",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,306800.000000,-0.1236,-0.4059,1268.00000,-0.0086,-0.0121,293.89986941523075,-0.1939,-0.3940,76.0,0.1343,0.2562,0.1973,0.0170,0.4052,86.75,5.25,0.0644,-34.75,-0.2860,18.0,1.2500,0.5000,0.0,,,12.0,2.0000,1.0000,0.5,-0.5000,-0.9500,76.5,0.1250,0.0851,0.0066,-0.0083,-0.1587,0.2174,0.6021,0.1000,0.2222,1,0
201808,37900,"Peoria, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,99850.000000,-0.0486,0.1101,1150.00000,-0.0095,-0.0271,87.62309302351525,-0.0037,0.1526,83.0,-0.0235,-0.1123,0.1686,-0.0443,-0.0443,105.25,1.25,0.0120,1.75,0.0169,12.0,-0.4000,0.5000,0.0,,-1.0000,22.0,0.1000,-0.2667,14.0,0.0000,0.3333,97.0,-0.0202,-0.0673,0.1687,0.0040,0.0564,-0.0591,0.1968,-0.0541,0.3725,0,0
201808,48900,"Wilmington, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,233800.000000,-0.0198,0.1994,1148.50000,-0.0099,0.0938,196.41341966116925,-0.0434,0.1183,112.0,-0.0588,-0.1284,0.2767,0.1354,0.0457,70.25,2.25,0.0331,-11.00,-0.1354,56.0,1.0000,0.4737,2.0,,,28.0,0.4000,-0.1250,100.5,-0.0337,0.1893,212.5,-0.0471,-0.0023,0.8973,0.0234,0.2397,0.0746,0.2351,0.1632,0.4444,1,0
201808,10180,"Abilene, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,90050.000000,-0.0649,-0.2166,1188.00000,0.0000,0.0555,76.85738684884700,-0.0589,-0.2580,8.5,1.8333,3.2500,0.4705,0.4116,-0.0590,28.50,-148.50,-0.8390,-33.00,-0.5366,0.0,,,0.0,,,0.0,,,1.5,-0.8500,-0.9032,10.0,-0.2308,-0.4286,0.1765,-3.1569,-7.5735,3.2143,2.1485,0.4151,-0.2386,1,0
201808,45060,"Syracuse, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,167450.000000,0.0152,-0.1131,1332.00000,0.0191,-0.0390,113.44276094276050,0.0009,-0.1399,67.0,0.0469,0.0388,0.3134,-0.2287,0.4442,50.00,2.00,0.0417,-32.00,-0.3902,24.0,-0.1429,0.2000,4.0,,,12.0,0.0000,0.0000,0.0,,,67.0,0.0469,0.0388,0.0000,0.0000,0.0000,0.0942,0.5395,0.0513,0.4261,0,0
201808,12980,"Battle Creek, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,164725.000000,-0.0899,0.1364,1262.00000,0.0108,-0.0041,109.65096798803025,0.0285,0.0837,9.0,0.2857,0.1250,0.1666,0.1658,-0.7038,127.50,36.50,0.4011,102.75,4.1515,0.0,,-1.0000,0.0,,,4.0,,1.0000,0.0,,,9.0,0.2857,0.1250,0.0000,0.0000,0.0000,0.5490,-0.1153,0.1667,-0.0392,0,0
201808,24860,"Greenville-Anderson-Mauldin, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,152800.000000,0.0252,0.0252,1124.00000,0.0000,0.0689,112.37024221453200,0.0000,0.0100,113.5,0.1019,0.0413,0.4228,0.1167,0.2457,37.00,-2.00,-0.0513,-10.00,-0.2128,50.0,-0.0385,0.7857,0.0,,-1.0000,18.0,0.1250,1.2500,40.5,0.1250,-0.3017,154.0,0.1079,-0.0778,0.3568,0.0073,-0.1753,0.2471,0.5151,0.1558,0.4711,1,1
201808,11780,"Ashtabula, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,139725.000000,0.1649,0.2145,1026.00000,-0.0210,-0.0312,154.18152322404350,0.1684,0.8211,5.0,-0.1667,-0.0909,0.2000,0.1997,0.1001,94.00,29.50,0.4574,-18.00,-0.1607,0.0,,,0.0,,,0.0,,,1.0,,-0.3333,6.0,0.0000,-0.1429,0.2000,0.2000,-0.0727,-0.0109,0.2466,0.1842,0.1538,0,0
201808,14010,"Bloomington, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,87175.000000,-0.0473,-0.0164,1178.00000,0.0199,0.1071,77.92584321577050,-0.0183,0.0723,41.0,0.1081,0.0933,0.2926,0.5465,0.1551,71.75,-1.25,-0.0171,-18.25,-0.2028,14.0,0.7500,0.4000,0.0,,,8.0,0.0000,-0.2000,9.5,-0.2083,-0.0952,50.5,0.0306,0.0521,0.2317,-0.0926,-0.0483,0.2494,0.5653,0.1714,0.4138,0,0
201808,26780,"Hutchinson, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,127700.000000,-0.2016,0.0910,1121.00000,-0.1110,-0.0658,111.69650076347125,-0.0562,0.1401,1.5,-0.2500,-0.4000,0.0000,-1.0000,-1.0000,45.00,-3.00,-0.0625,-182.75,-0.8024,0.0,,,0.0,,,0.0,,,1.5,-0.6250,-0.5714,3.0,-0.5000,-0.5000,1.0000,-1.0000,-0.4000,-0.5986,-0.0757,-0.4151,0.8788,1,0
201808,16380,"Celina, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,157950.000000,0.2432,-0.0125,1072.50000,0.1570,-0.0571,119.43746764740450,-0.0273,0.0366,8.0,0.1429,-0.1111,0.1250,-0.1253,-0.2497,191.00,3.00,0.0160,75.00,0.6466,0.0,,,0.0,,,0.0,,,0.0,,,8.0,0.1429,-0.1111,0.0000,0.0000,0.0000,-0.0662,1.3918,-0.0694,1.3929,0,1
201808,43420,"Sierra Vista-Douglas, AZ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,103050.000000,0.4817,1.0186,1543.50000,0.0168,0.4086,66.93453942535650,0.3041,0.4036,2.0,-0.3333,-0.9070,0.4999,0.4998,2.0706,61.50,-59.50,-0.4917,-36.00,-0.3692,0.0,,-1.0000,0.0,,,4.0,,1.0000,1.0,,0.0000,3.0,0.0000,-0.8667,0.5000,0.5000,0.4535,-0.4593,-0.7732,-0.1930,1.3590,1,0
201808,32740,"Meadville, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,162150.000000,-0.2792,-0.0408,1211.00000,0.1318,-0.2967,179.66309079832975,-0.1453,0.8306,2.5,,1.5000,0.6000,,-0.4000,55.75,-47.25,-0.4587,45.75,4.5750,4.0,,,0.0,,,0.0,,,0.0,,,2.5,,1.5000,0.0000,,0.0000,10.4667,0.9770,,-0.4065,0,0
201808,12740,"Barre, VT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,166800.000000,0.0621,0.0554,1143.25000,0.0073,0.0330,149.73648029330875,-0.0174,0.0619,32.0,-0.0303,-0.4286,0.2187,0.8044,0.7496,193.00,-6.50,-0.0326,36.75,0.2352,6.0,0.5000,0.0000,0.0,,,0.0,,,0.0,,,32.0,-0.0303,-0.4286,0.0000,0.0000,0.0000,0.3021,0.0022,0.4000,0.7500,0,0
201808,44460,"Steamboat Springs, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,331050.000000,-0.0728,-0.0378,1125.25000,-0.0198,0.0841,339.44752359712300,-0.0286,-0.0100,107.5,0.0142,0.5357,0.2372,-0.1022,0.1860,67.50,14.50,0.2736,-28.75,-0.2987,26.0,-0.0714,1.1667,0.0,,,18.0,0.5000,-0.1000,0.0,,,107.5,0.0142,0.5357,0.0000,0.0000,0.0000,0.0173,0.0714,0.0000,-0.3208,0,0
201808,46060,"Tucson, AZ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,170050.000000,0.0018,0.1014,1240.00000,-0.0135,-0.0378,134.96143958868800,-0.0038,0.1190,173.5,-0.0622,-0.3645,0.4293,0.1188,0.4205,44.25,-3.75,-0.0781,-17.50,-0.2834,112.0,0.1200,-0.1765,6.0,,0.5000,38.0,-0.0500,-0.3448,198.0,-0.0388,0.0588,371.5,-0.0499,-0.1924,1.1412,0.0277,0.4562,0.1182,0.1066,0.1786,0.6639,1,0
201808,38900,"Portland-Vancouver-Hillsboro, OR-WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,325050.000000,0.0000,0.0284,1194.00000,-0.0033,-0.0516,267.08599398184800,0.0063,0.1116,643.5,0.1349,0.6957,0.4817,0.0115,0.0417,35.50,0.00,0.0000,0.00,0.0000,356.0,0.0471,0.4472,32.0,1.0000,0.7778,282.0,0.3302,1.1045,2.0,-0.3333,-0.7895,645.5,0.1325,0.6594,0.0031,-0.0022,-0.0219,0.0234,0.4173,-0.0789,-0.1393,0,0
201808,10100,"Aberdeen, SD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,229550.000000,0.0000,0.0000,1600.00000,0.0000,0.0000,143.43750000000000,0.0000,0.0000,12.0,-0.0769,0.5000,0.1667,,,825.50,31.50,0.0397,360.50,0.7753,2.0,,,0.0,,,0.0,-1.0000,,0.0,,,12.0,-0.0769,0.5000,0.0000,0.0000,0.0000,0.2120,42.8333,0.1944,,0,0
201808,41820,"Sanford, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,209950.000000,0.0000,0.1696,1927.00000,0.0121,0.2620,108.94131113984000,0.0120,-0.0736,2.0,-0.3333,-0.5000,0.0000,,,159.50,31.50,0.2461,-70.00,-0.3050,0.0,,,0.0,,,0.0,,,1.0,,,3.0,0.0000,-0.2500,0.5000,0.5000,0.5000,-0.7417,-0.3800,-0.4833,1.5833,1,0
201808,37340,"Palm Bay-Melbourne-Titusville, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,212450.000000,-0.0116,0.2729,1202.75000,0.0023,0.0178,165.65644769589650,0.0021,0.1794,451.5,0.0261,-0.0033,0.3156,0.1385,-0.0141,58.00,-1.00,-0.0169,-2.50,-0.0413,150.0,0.2097,-0.0385,2.0,-0.5000,-0.5000,88.0,0.2941,0.1892,25.5,-0.1207,0.3784,477.0,0.0171,0.0117,0.0565,-0.0094,0.0156,0.1083,0.0235,0.0465,0.0345,0,0
201808,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,181200.000000,-0.0513,-0.0708,1360.00000,0.0522,-0.0219,131.90697484704250,-0.0392,-0.0742,77.5,0.0065,-0.2402,0.4838,-0.0197,0.3709,39.00,1.50,0.0400,-18.25,-0.3188,50.0,0.2500,0.0000,0.0,,,32.0,0.6000,0.0667,0.0,,,77.5,0.0065,-0.2402,0.0000,0.0000,0.0000,0.1007,0.2368,0.1607,0.6883,0,0
201808,25860,"Hickory-Lenoir-Morganton, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,95050.000000,-0.0251,0.0337,1157.00000,0.0052,-0.0153,85.13257575757500,-0.1047,-0.0016,13.5,0.0385,-0.6087,0.3703,-0.3983,0.2168,41.75,20.25,0.9419,-10.75,-0.2048,4.0,-0.5000,-0.3333,0.0,,,0.0,,-1.0000,1.0,,-0.8750,14.5,0.1154,-0.6588,0.0741,0.0741,-0.1578,-0.0884,-0.1715,-0.1408,0.8346,1,0
201808,12060,"Atlanta-Sandy Springs-Roswell, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,217550.000000,0.0116,0.0023,1311.50000,-0.0154,-0.0049,168.16416897683600,0.0121,0.0318,1646.5,0.0650,0.0111,0.4633,-0.0065,0.1661,38.00,1.00,0.0270,-5.50,-0.1264,1068.0,0.0810,0.3088,32.0,0.1429,-0.1579,490.0,0.3920,0.0124,1106.5,-0.0647,0.6919,2753.0,0.0088,0.2061,0.6720,-0.0932,0.2704,0.0944,0.1061,0.0000,0.0986,1,1
201808,49020,"Winchester, VA-WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,135050.000000,-0.0249,-0.0782,1060.00000,-0.0536,-0.0056,124.95312499999950,-0.0282,-0.0864,6.5,-0.3500,-0.4583,0.6923,0.1538,0.8466,21.50,-3.50,-0.1400,-9.00,-0.2951,6.0,0.5000,0.0000,0.0,,,8.0,1.0000,3.0000,0.0,,,6.5,-0.3500,-0.4583,0.0000,0.0000,0.0000,0.0459,0.0444,0.4067,0.5515,0,0
201808,24580,"Green Bay, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,249950.000000,0.0000,0.5003,1509.25000,-0.0142,0.0459,152.23169529293375,-0.0160,0.1484,60.0,-0.0476,0.0526,0.2250,-0.2914,0.6037,63.50,16.00,0.3368,-12.50,-0.1645,10.0,-0.5833,0.0000,0.0,,,2.0,,-0.7500,9.0,0.1250,,69.0,-0.0282,0.2105,0.1500,0.0230,0.1500,-0.0945,0.1298,-0.0917,0.1720,1,0
201808,20500,"Durham-Chapel Hill, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,241775.000000,0.0514,0.4474,1324.75000,0.0253,0.0421,174.87966881794500,0.0173,0.3271,117.0,0.0000,-0.0565,0.3547,-0.0778,-0.1377,47.50,2.50,0.0556,10.00,0.2667,50.0,-0.1071,0.0870,2.0,,0.0000,16.0,-0.3333,0.3333,0.0,,,117.0,0.0000,-0.0565,0.0000,0.0000,0.0000,-0.0639,-0.0165,-0.0533,0.0071,0,0
201808,36420,"Oklahoma City, OK",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,130050.000000,0.0400,0.0218,1520.00000,0.0975,0.0857,95.93191606570500,0.0431,0.0312,102.5,-0.0596,-0.2146,0.2731,0.4172,0.2731,73.50,-11.50,-0.1353,-1.75,-0.0233,36.0,0.5000,0.6364,2.0,,0.0000,18.0,-0.2500,-0.5263,1.0,,,103.5,-0.0505,-0.2069,0.0098,0.0098,0.0098,-0.0963,0.0635,-0.0076,0.4239,0,0
201808,21780,"Evansville, IN-KY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,126450.000000,-0.0039,-0.0269,1436.00000,0.0459,0.0007,73.05013927576600,-0.0131,-0.1153,29.0,0.3810,-0.0333,0.3793,-0.1151,0.5178,40.25,-0.25,-0.0062,-63.00,-0.6102,8.0,-0.3333,0.0000,0.0,,,6.0,0.5000,0.5000,0.0,,,29.0,0.3810,-0.0333,0.0000,0.0000,0.0000,0.1812,0.3950,-0.1408,0.3864,0,0
201808,31540,"Madison, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,193300.000000,-0.0215,-0.1312,1365.00000,0.0000,-0.0711,141.11188835993875,0.0006,-0.0079,327.5,-0.0253,0.3589,0.3786,0.0426,-0.1392,44.50,0.50,0.0114,7.00,0.1867,120.0,0.0714,0.2500,0.0,,-1.0000,32.0,-0.1111,0.4545,0.0,,,327.5,-0.0253,0.3589,0.0000,0.0000,0.0000,0.1851,0.6361,0.2018,0.1513,0,0
201808,10820,"Alexandria, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,249950.000000,-0.0244,0.3334,1377.00000,0.0000,0.1373,188.95604395604300,0.0000,0.0980,23.0,-0.0417,0.0952,0.0869,0.0432,-0.5436,202.00,10.00,0.0521,84.00,0.7119,2.0,,-0.6667,0.0,,,0.0,-1.0000,-1.0000,1.0,0.0000,-0.7500,24.0,-0.0400,-0.0400,0.0435,0.0018,-0.1470,0.0034,0.0603,0.0833,-0.0370,0,0
201808,18180,"Concord, NH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,140675.000000,0.0265,-0.0234,1135.50000,-0.0039,0.0066,130.74750459501200,0.0163,0.0668,53.0,0.1522,-0.1846,0.5189,0.3260,0.3491,30.75,-11.75,-0.2765,-14.50,-0.3204,22.0,0.3750,-0.0833,0.0,,,4.0,0.0000,-0.5000,0.0,,,53.0,0.1522,-0.1846,0.0000,0.0000,0.0000,0.2025,-0.0823,0.0189,0.1489,0,0
201808,44540,"Sterling, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,129050.000000,-0.2793,-0.2624,1118.50000,-0.1696,-0.5024,104.73266306530150,-0.1323,0.2955,4.0,-0.2000,0.6000,0.0000,-1.0000,-1.0000,90.00,28.00,0.4516,17.50,0.2414,0.0,,,0.0,,,0.0,,,0.5,,,4.5,-0.1000,0.8000,0.1250,0.1250,0.1250,-0.3200,0.4241,-0.1625,-0.2024,0,0
201808,29660,"Laramie, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,185050.000000,0.0000,0.4229,1311.00000,0.0000,0.4188,141.11365369946600,0.0000,0.0354,1.0,0.0000,-0.6667,0.0000,,,119.50,31.50,0.3580,48.00,0.6713,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.6667,0.0000,0.0000,0.0000,-0.1800,-0.6306,-0.1800,0.4643,0,0
201808,41700,"San Antonio-New Braunfels, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,181025.000000,0.0968,0.1906,1277.25000,0.0350,0.0452,143.14158139252725,0.0777,0.1630,204.5,-0.0354,0.0381,0.2836,-0.0607,-0.0448,70.25,11.25,0.1907,7.25,0.1151,76.0,0.2667,0.2258,4.0,,0.0000,36.0,0.0000,0.1250,64.0,0.1852,0.2549,268.5,0.0094,0.0827,0.3130,0.0582,0.0541,0.0529,0.0482,0.1136,0.0124,0,0
201808,22540,"Fond du Lac, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,203700.000000,0.1285,0.5111,1434.75000,-0.0016,0.2503,139.47151189792325,0.1233,0.3196,13.0,-0.1875,-0.3659,0.3461,0.3844,3.7346,44.00,-30.00,-0.4054,-17.50,-0.2846,4.0,-0.5000,0.0000,0.0,,,0.0,,,1.0,0.0000,,14.0,-0.1765,-0.3171,0.0769,0.0144,0.0769,-0.2512,0.0168,-0.0714,0.8571,0,0
201808,20100,"Dover, DE",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,155950.000000,0.0400,0.0027,1320.00000,0.0000,-0.0438,120.89720370132850,0.0704,0.0585,10.0,-0.2308,-0.4595,0.1999,1.5994,0.2331,80.50,-5.50,-0.0640,-21.00,-0.2069,2.0,-0.5000,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,-1.0000,10.0,-0.2308,-0.6364,0.0000,0.0000,-0.4865,-0.0741,0.2358,0.0804,1.3269,1,0
201808,41940,"San Jose-Sunnyvale-Santa Clara, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,771272.000000,-0.0236,0.1425,1096.00000,-0.0072,-0.0297,679.34104387791425,-0.0169,0.1938,225.0,0.1421,1.1226,0.6733,-0.0724,-0.0908,23.50,1.50,0.0682,0.25,0.0108,214.0,-0.0093,0.2299,14.0,0.1667,,50.0,-0.1667,2.5714,181.0,-0.0859,-0.1298,406.0,0.0278,0.2930,0.8044,-0.2006,-1.1578,-0.0399,0.0568,-0.1267,-0.4903,1,0
201808,20340,"Duncan, OK",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,36050.000000,0.0000,-0.3987,960.00000,-0.0204,-0.0303,37.50000000000000,0.0204,-0.3803,0.0,-1.0000,-1.0000,,,,34.00,14.50,0.7436,-7.50,-0.1807,0.0,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,,,,-0.5823,-0.7442,,,0,
201808,31900,"Mansfield, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,125350.000000,-0.0917,-0.4567,1149.00000,-0.0296,-0.3478,96.69603369603300,-0.0388,-0.2340,6.0,0.2000,1.0000,0.5833,,0.7500,51.00,-93.50,-0.6471,-13.75,-0.2124,4.0,,,0.0,,,0.0,,,0.0,,,6.0,0.2000,1.0000,0.0000,0.0000,0.0000,1.0048,5.7923,0.7034,2.3500,0,0
201808,14260,"Boise City, ID",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,227525.000000,0.0114,0.2222,1233.75000,0.0264,0.0567,189.77535867109150,0.0029,0.2186,33.5,0.0806,-0.2472,0.5969,0.1565,0.3282,25.25,-5.25,-0.1721,-12.75,-0.3355,26.0,0.0833,-0.1333,2.0,,,16.0,3.0000,0.6000,0.0,,,33.5,0.0806,-0.2472,0.0000,0.0000,0.0000,0.0164,0.1956,-0.0189,0.6421,0,0
201808,22420,"Flint, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,159975.000000,0.0002,-0.0272,1306.25000,0.0048,-0.0128,123.34135445298600,0.0132,0.0187,69.0,0.0147,0.0781,0.3333,-0.0556,-0.1294,55.00,16.50,0.4286,4.50,0.0891,28.0,0.0000,-0.1765,6.0,0.5000,,16.0,-0.2000,0.6000,19.0,-0.2083,,88.0,-0.0435,0.3750,0.2754,-0.0776,0.2754,-0.0029,0.0890,0.0000,-0.0568,1,0
201808,48220,"Weatherford, OK",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,136225.000000,0.0475,0.2378,1400.75000,0.0005,0.0407,85.54389528323150,-0.0718,0.0420,4.5,-0.1000,0.5000,0.1111,,-0.6667,318.75,53.75,0.2028,248.25,3.5213,0.0,,,0.0,,,0.0,,,0.0,,,4.5,-0.1000,0.5000,0.0000,0.0000,0.0000,0.0674,0.9000,0.1389,0.2424,0,0
201808,14700,"Branson, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,136050.000000,0.0836,0.1825,1253.50000,0.0024,0.0275,107.07542464660200,0.0554,0.1306,174.0,0.0296,-0.3150,0.1896,-0.1566,0.1074,96.50,1.50,0.0158,-31.50,-0.2461,34.0,-0.1500,0.0000,4.0,0.0000,,26.0,-0.0714,-0.3158,0.0,-1.0000,-1.0000,174.0,-0.2091,-0.4257,0.0000,-0.3018,-0.1929,0.0354,0.1511,0.0273,0.6618,1,0
201808,30060,"Lebanon, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,43050.000000,0.0000,,1125.00000,0.0000,,38.22222222222200,0.0000,,1.0,0.0000,,0.0000,,,249.50,31.50,0.1445,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.5238,,0.5238,,0,0
